screening_id,canonical_key,title,year,doi,source_record_ids,databases,search_ids,stage,decision,exclusion_reason,full_text_status,url
SCR00541,title:automated system checkout to support predictive maintenance for the reusable launch vehicle,Automated System Checkout to Support Predictive Maintenance for the Reusable Launch Vehicle,2019,,NTRS:20020063516,NASA NTRS,S7,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://ntrs.nasa.gov/citations/20020063516
SCR00542,doi:10.1007/s10732-025-09576-z,Automated Tabu Tenure Tuning by Trajectory Metrics for Quadratic Unconstrained Binary Optimization,2025,10.1007/s10732-025-09576-z,https://openalex.org/W7117366912,OpenAlex,S4,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1007/s10732-025-09576-z
SCR00543,doi:10.1088/2058-9565/ac1ab1,Automatic design of quantum feature maps,2021,10.1088/2058-9565/ac1ab1,arXiv:2105.12626v1,arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2105.12626v1
SCR00544,doi:10.1007/s11128-024-04391-0,Automatic evolutionary design of quantum rule-based systems and applications to quantum reinforcement learning,2024,10.1007/s11128-024-04391-0,https://openalex.org/W4396831971,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1007/s11128-024-04391-0
SCR00545,title:automatic parameter tuning for the morpheus vehicle using particle swarm optimization,Automatic Parameter Tuning for the Morpheus Vehicle Using Particle Swarm Optimization,2019,,NTRS:20130014605,NASA NTRS,S7,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://ntrs.nasa.gov/citations/20130014605
SCR00546,doi:10.1103/physrevresearch.6.043008,Automatic quantum circuit encoding of a given arbitrary quantum state,2024,10.1103/physrevresearch.6.043008,https://openalex.org/W4403085256,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1103/physrevresearch.6.043008
SCR00547,doi:10.1016/j.actaastro.2021.05.014,"Autonomous closed-loop guidance using reinforcement learning in a low-thrust, multi-body dynamical environment",2021,10.1016/j.actaastro.2021.05.014,https://openalex.org/W3163277281,OpenAlex,S2,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.1016/j.actaastro.2021.05.014
SCR00548,title:autonomous formation flying unified control and collision avoidance methods for close manoeuvring spacecraft,Autonomous formation flying: unified control and collision avoidance methods for close manoeuvring spacecraft,2016,,https://openalex.org/W2587874048,OpenAlex,S1,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.700380
SCR00549,title:autonomous guidance and control for precision landing on planetary bodies convex optimization approach for mars and titan case studies,Autonomous Guidance and Control for Precision Landing on Planetary Bodies: Convex Optimization Approach For Mars and Titan Case Studies,2019,,https://openalex.org/W2998590868,OpenAlex,S1,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://resolver.tudelft.nl/uuid:df7674b3-8593-4050-8161-8eb903a9860b
SCR00550,doi:10.2514/1.a35747,Autonomous Guidance Between Quasiperiodic Orbits in Cislunar Space via Deep Reinforcement Learning,2023,10.2514/1.a35747,https://openalex.org/W4386167352,OpenAlex,S1;S2,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.2514/1.a35747
SCR00551,title:autonomous guidance navigation and control of formations of under actuated microsatellites,"Autonomous Guidance, Navigation and Control of Formations of Under-actuated Microsatellites",2025,,https://openalex.org/W7110609678,OpenAlex,S1,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://orbilu.uni.lu/handle/10993/64265
SCR00552,doi:10.1109/aero.2019.8742147,Autonomous Imaging and Mapping of Small Bodies Using Deep Reinforcement Learning,2019,10.1109/aero.2019.8742147,https://openalex.org/W2949994934,OpenAlex,S2,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1109/aero.2019.8742147
SCR00553,doi:10.9746/sicetr.59.136,Autonomous Landing Using Model Prediction via Successive Convexification,2023,10.9746/sicetr.59.136,https://openalex.org/W4362512572,OpenAlex,S1,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://dx.doi.org/10.9746/sicetr.59.136
SCR00554,doi:10.1016/j.ast.2026.111673,Autonomous low-thrust trajectory optimization in cislunar space via attention-augmented reinforcement learning,2026,10.1016/j.ast.2026.111673,https://openalex.org/W7123370929,OpenAlex,S2,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.1016/j.ast.2026.111673
SCR00555,title:autonomous navigation of a lunar relay using gnss and other measurements,Autonomous Navigation of a Lunar Relay Using GNSS and Other Measurements,2024,,NTRS:20240002691,NASA NTRS,S7,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://ntrs.nasa.gov/citations/20240002691
SCR00556,doi:10.2514/1.g007043,Autonomous Reconnaissance Trajectory Guidance at Small Near-Earth Asteroids via Reinforcement Learning,2023,10.2514/1.g007043,https://openalex.org/W4322741828,OpenAlex,S2,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.2514/1.g007043
SCR00557,title:autonomous rendezvous and capture system design,Autonomous rendezvous and capture system design,2013,,NTRS:19930012238,NASA NTRS,S7,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://ntrs.nasa.gov/citations/19930012238
SCR00558,doi:10.48550/arxiv.2008.03215,Autonomous Six-Degree-of-Freedom Spacecraft Docking Maneuvers via Reinforcement Learning,2020,10.48550/arxiv.2008.03215,https://openalex.org/W3047627630,OpenAlex,S2,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,http://arxiv.org/abs/2008.03215
SCR00559,title:autonomous six degree of freedom spacecraft docking maneuvers via reinforcement learning,Autonomous Six-Degree-of-Freedom Spacecraft Docking Maneuvers via Reinforcement Learning,2020,,arXiv:2008.03215v1,arXiv,S2,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,http://arxiv.org/abs/2008.03215v1
SCR00560,doi:10.2514/1.i010914,Autonomous Six-Degree-of-Freedom Spacecraft Docking with Rotating Targets via Reinforcement Learning,2021,10.2514/1.i010914,https://openalex.org/W3158127795,OpenAlex,S2,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.2514/1.i010914
SCR00561,doi:10.1109/aero53065.2022.9843229,Autonomous Trajectory Guidance under Uncertain Dynamical Environment Using State Transition Tensors,2022,10.1109/aero53065.2022.9843229,https://openalex.org/W4292231206,OpenAlex,S1,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1109/aero53065.2022.9843229
SCR00562,doi:10.1145/3658644.3691547,AutonomousCyber '24 -- Workshop on Autonomous Cybersecurity,2024,10.1145/3658644.3691547,https://openalex.org/W4405182242,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1145/3658644.3691547
SCR00563,doi:10.1109/aero.2004.1368117,Autonomy software verification and validation might not be as hard as it seems,2005,10.1109/aero.2004.1368117,https://openalex.org/W2107631496,OpenAlex,S7,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1109/aero.2004.1368117
SCR00564,doi:10.48550/arxiv.2604.24283,AutoQResearch: LLM-Guided Closed-Loop Policy Search for Adaptive Variational Quantum Optimization,2026,10.48550/arxiv.2604.24283,https://openalex.org/W7156940353,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.48550/arxiv.2604.24283
SCR00565,title:autoqresearch llm guided closed loop policy search for adaptive variational quantum optimization,AutoQResearch: LLM-Guided Closed-Loop Policy Search for Adaptive Variational Quantum Optimization,2026,,arXiv:2604.24283v1;https://openalex.org/W7158422567,OpenAlex;arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://arxiv.org/abs/2604.24283
SCR00566,doi:10.21203/rs.3.rs-10244202/v1,Average Quantum Relative Entropy and Transpilation Depth as Indicators of Noise Robustness in Quantum Binary Classification,2026,10.21203/rs.3.rs-10244202/v1,https://openalex.org/W7167680284,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.21203/rs.3.rs-10244202/v1
SCR00567,doi:10.48550/arxiv.2104.02955,Avoiding local minima in Variational Quantum Algorithms with Neural Networks,2021,10.48550/arxiv.2104.02955,https://openalex.org/W3148100789,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2104.02955
SCR00568,title:avoiding local minima in variational quantum algorithms with neural networks,Avoiding local minima in Variational Quantum Algorithms with Neural Networks,2021,,arXiv:2104.02955v2,arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2104.02955v2
SCR00569,title:aya itkili ini i in hata toleransl d b key g d m,Aya itkili iniş için hata toleranslı dışbükey güdüm,2025,,https://openalex.org/W7110508520,OpenAlex,S1,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://hdl.handle.net/11511/115590
SCR00570,doi:10.5281/zenodo.19869932,BAHAMAS: A Control Plane for Optimization and Execution of Variational Quantum Circuits,2026,10.5281/zenodo.19869932,https://openalex.org/W7157629977,OpenAlex,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.5281/zenodo.19869932
SCR00571,doi:10.5281/zenodo.19635293,BAHAMAS: A Control Plane for Optimization and Execution of Variational Quantum Circuits,2026,10.5281/zenodo.19635293,https://openalex.org/W7154690173,OpenAlex,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.5281/zenodo.19635293
SCR00572,doi:10.5281/zenodo.19635292,BAHAMAS: A Control Plane for Optimization and Execution of Variational Quantum Circuits,2026,10.5281/zenodo.19635292,https://openalex.org/W7154746183,OpenAlex,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.5281/zenodo.19635292
SCR00573,doi:10.48550/arxiv.2607.01080,Balancing Expressivity and Learnability in Quantum Kernel Bandit Optimization,2026,10.48550/arxiv.2607.01080,https://openalex.org/W7167088230,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.48550/arxiv.2607.01080
SCR00574,title:balancing expressivity and learnability in quantum kernel bandit optimization,Balancing Expressivity and Learnability in Quantum Kernel Bandit Optimization,2026,,arXiv:2607.01080v1;https://openalex.org/W7167290075,OpenAlex;arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://arxiv.org/abs/2607.01080
SCR00575,title:ballistic leverage for conjunction avoidance during the lunar transit trajectory of nasa s co manifested vehicle,Ballistic Leverage for Conjunction Avoidance During the Lunar Transit Trajectory of NASA's Co-Manifested Vehicle,2023,,NTRS:20230010206;NTRS:20230010209,NASA NTRS,S5,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://ntrs.nasa.gov/citations/20230010206
SCR00576,title:ballistic lunar return trajectories for sustainable cargo return and entry system technology development,Ballistic Lunar Return Trajectories for Sustainable Cargo Return and Entry System Technology Development,2024,,NTRS:20230017261,NASA NTRS,S5,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://ntrs.nasa.gov/citations/20230017261
SCR00577,doi:10.1038/s41598-026-55151-2,"Band gap engineering in Al, Cu, N and Al/Cu Co-doped ZnO thin films: experimental study and quantum machine learning prediction",2026,10.1038/s41598-026-55151-2,https://openalex.org/W7162296230,OpenAlex,S3,title_abstract_discovery,include_for_full_text,title_contains_direct_task_and_method_conjunction,pending_full_text_screen,https://doi.org/10.1038/s41598-026-55151-2
SCR00578,doi:10.48550/arxiv.2206.06686,Bandwidth Enables Generalization in Quantum Kernel Models,2022,10.48550/arxiv.2206.06686,https://openalex.org/W4283020809,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2206.06686
SCR00579,title:bandwidth enables generalization in quantum kernel models,Bandwidth Enables Generalization in Quantum Kernel Models,2022,,arXiv:2206.06686v3,arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2206.06686v3
SCR00580,doi:10.1038/s42254-025-00813-9,Barren plateaus in variational quantum computing,2025,10.1038/s42254-025-00813-9,arXiv:2405.00781v2;https://openalex.org/W4408847956,OpenAlex;arXiv,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://doi.org/10.1038/s42254-025-00813-9
SCR00581,doi:10.48550/arxiv.2405.00781,Barren Plateaus in Variational Quantum Computing,2024,10.48550/arxiv.2405.00781,https://openalex.org/W4396653516,OpenAlex,S3,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,http://arxiv.org/abs/2405.00781
SCR00582,title:base aerodynamics post flight reconstruction for artemis i,Base Aerodynamics Post-Flight Reconstruction for Artemis I ,2024,,NTRS:20240000053,NASA NTRS,S5,title_abstract_discovery,exclude,title_lacks_direct_task_method_conjunction_after_concept_search,not_requested,https://ntrs.nasa.gov/citations/20240000053
