task_key,task_signature,source_commit,stage,family_id,model_family,trial_id,trial_order,view,rung_samples,matched_qubits,seed_index,candidate_role,control_for,advancement_basis,source_split,calibration_rows_read,final_test_rows_read,fold_id,training_seed,qubits,data_reupload_layers,feature_scale,entangle,shots,noise_state,training_rows,validation_rows,training_groups,validation_groups,rmse,nrmse,mae,mean_regret_m_s,no_reference_feasible_rate,training_wall_time_s,inference_wall_time_s,feasibility_metric_error,cost_fitted_trainable_parameter_count,feasibility_fitted_trainable_parameter_count,feasibility_samples,feasibility_precision,feasibility_recall,feasibility_auroc,feasibility_brier,feasibility_expected_calibration_error,eligible_to_advance,fold_end_to_end_wall_time_s,centered_kernel_target_alignment,cost_gradient_norm_proxy,cost_initial_loss,cost_logical_circuit_depth,cost_loss_improvement,cost_objective_evaluations,cost_optimization_message,cost_optimization_success,cost_optimizer_iterations,cost_parameter_count,cost_resource_count_scope,cost_training_loss,cost_two_qubit_gate_count,effective_rank,feasibility_gradient_norm_proxy,feasibility_initial_loss,feasibility_logical_circuit_depth,feasibility_loss_improvement,feasibility_objective_evaluations,feasibility_optimization_message,feasibility_optimization_success,feasibility_optimizer_iterations,feasibility_parameter_count,feasibility_resource_count_scope,feasibility_training_loss,feasibility_two_qubit_gate_count,kernel_rows,nystrom_landmarks,off_diagonal_mean,off_diagonal_q05,off_diagonal_q95,off_diagonal_std,regularized_condition_number
C05-T29__primary__rfull__qraw__s29,608eb671a7d181180ab90fd678f8ed157901d2898ff059016a5a173b6d5e4423,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C05,multilayer_perceptron,C05-T29,29,primary,,,29,primary_candidate,,candidate,development,0,0,CV04,3486925651,,,,,,,32500,6500,10,2,0.3115004405030853,0.133012015285271,0.22579462660366456,19.16983970344154,0.6576923076923077,2.925962166998943,0.003554375005478505,,5569,5569,6500,0.2706766917293233,0.22784810126582278,0.8020965459518694,0.09480344347114408,0.06554726329750049,True,4.130021874996601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C05-T29__primary__rfull__qraw__s29,608eb671a7d181180ab90fd678f8ed157901d2898ff059016a5a173b6d5e4423,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C05,multilayer_perceptron,C05-T29,29,primary,,,29,primary_candidate,,candidate,development,0,0,CV05,3486925651,,,,,,,32500,6500,10,2,0.19254886476302693,0.08221918563472352,0.14596516006749613,17.220259433835384,0.39384615384615385,3.5195942499995,0.003842500002065208,,5569,5569,6500,0.43805309734513276,0.3873239436619718,0.7844061689169872,0.14221719744951838,0.08737927510385413,True,4.708338416996412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C05-T30__primary__rfull__qraw__s30,70ec82fc5b2b75bf90eabd1754972e1d9e034b021be04531477ae18bbf060d45,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C05,multilayer_perceptron,C05-T30,30,primary,,,30,primary_candidate,,candidate,development,0,0,CV01,2854427937,,,,,,,32500,6500,10,2,0.9152837051443493,0.3908300417887013,0.7328841357962425,9.96923076923077,0.3123076923076923,2.033471417002147,0.002384334002272226,,1761,1761,6500,0.998468606431853,0.2227536727024257,0.8944406244648322,0.26957271857376136,0.30833260651105393,True,3.239498332994117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C05-T30__primary__rfull__qraw__s30,70ec82fc5b2b75bf90eabd1754972e1d9e034b021be04531477ae18bbf060d45,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C05,multilayer_perceptron,C05-T30,30,primary,,,30,primary_candidate,,candidate,development,0,0,CV02,2854427937,,,,,,,29250,9750,9,3,0.6537069533366087,0.2791356542830819,0.6072153107917885,18.04332782835487,0.41384615384615386,1.568980541997007,0.0030485829993267544,,1761,1761,9750,0.3371069182389937,0.16242424242424242,0.393415503875969,0.3341318329768529,0.3429147794828464,True,3.5622146250025253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C05-T30__primary__rfull__qraw__s30,70ec82fc5b2b75bf90eabd1754972e1d9e034b021be04531477ae18bbf060d45,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C05,multilayer_perceptron,C05-T30,30,primary,,,30,primary_candidate,,candidate,development,0,0,CV03,2854427937,,,,,,,29250,9750,9,3,0.2634329160284113,0.11248697753628861,0.1924713748039758,19.478700887880002,0.838974358974359,1.4003234579940909,0.003366707998793572,,1793,1793,9750,0.1242603550295858,0.38414634146341464,0.7956535503462617,0.1374227888602902,0.13982324454355938,True,3.1889175410033204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C05-T30__primary__rfull__qraw__s30,70ec82fc5b2b75bf90eabd1754972e1d9e034b021be04531477ae18bbf060d45,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C05,multilayer_perceptron,C05-T30,30,primary,,,30,primary_candidate,,candidate,development,0,0,CV04,2854427937,,,,,,,32500,6500,10,2,1.0801861626104432,0.46124409371631514,0.8001136757841154,19.615384615384617,0.6576923076923077,1.9038285839997116,0.002771666993794497,,1761,1761,6500,0.2982062780269058,0.21044303797468356,0.8053565573416859,0.09493122890547516,0.0810621504546581,True,3.0414868330044555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C05-T30__primary__rfull__qraw__s30,70ec82fc5b2b75bf90eabd1754972e1d9e034b021be04531477ae18bbf060d45,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C05,multilayer_perceptron,C05-T30,30,primary,,,30,primary_candidate,,candidate,development,0,0,CV05,2854427937,,,,,,,32500,6500,10,2,0.8193291382495601,0.34985703289700165,0.7911383725292446,18.11221122486077,0.39384615384615385,1.4798320839981898,0.0019542500012903474,,1761,1761,6500,0.3613841918993315,0.7190923317683882,0.707577008071665,0.26406159810515883,0.23453583377488307,True,2.5990924579964485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T01__primary__rfull__qraw__s01,26340ca7c192be235ad201ae31942cba751a46fa4e58203981ddd25871b3df47,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T01,1,primary,,,1,primary_candidate,,candidate,development,0,0,CV01,2028589355,,,,,,,32500,6500,10,2,0.03565509090533294,0.015224875729994031,0.011638136881229279,8.879768456085385,0.3123076923076923,1.300183500003186,0.020047917001647875,,,,6500,0.9819985304922851,0.9132217287324906,0.9713408778647815,0.09067938032308082,0.163602975835921,True,2.58386641699326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T01__primary__rfull__qraw__s01,26340ca7c192be235ad201ae31942cba751a46fa4e58203981ddd25871b3df47,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T01,1,primary,,,1,primary_candidate,,candidate,development,0,0,CV02,2028589355,,,,,,,29250,9750,9,3,0.029105780692842635,0.012428292365024074,0.007896530857036895,18.956609728243077,0.41384615384615386,1.3207232920030947,0.0314232080054353,,,,9750,0.49591280653950953,0.05515151515151515,0.6131476156918018,0.3100193823593465,0.2913411546519239,True,3.2723521669977345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T01__primary__rfull__qraw__s01,26340ca7c192be235ad201ae31942cba751a46fa4e58203981ddd25871b3df47,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T01,1,primary,,,1,primary_candidate,,candidate,development,0,0,CV03,2028589355,,,,,,,29250,9750,9,3,0.0006274615800205718,0.0002679287680551128,0.000353838240088035,19.22381183336051,0.838974358974359,1.3387917500003823,0.028084292003768496,,,,9750,0.3333333333333333,0.20934959349593496,0.8811473970216046,0.043819064244284237,0.027751172036577565,True,3.197588666000229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T01__primary__rfull__qraw__s01,26340ca7c192be235ad201ae31942cba751a46fa4e58203981ddd25871b3df47,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T01,1,primary,,,1,primary_candidate,,candidate,development,0,0,CV04,2028589355,,,,,,,32500,6500,10,2,0.00038856285416857274,0.00016591799425544256,0.00037300214109932644,17.939237554483075,0.6576923076923077,1.4784100420001778,0.024892958004784305,,,,6500,0.351981351981352,0.2389240506329114,0.8305418306109945,0.09316670223473837,0.07400464797410296,True,2.664736582999467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T01__primary__rfull__qraw__s01,26340ca7c192be235ad201ae31942cba751a46fa4e58203981ddd25871b3df47,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T01,1,primary,,,1,primary_candidate,,candidate,development,0,0,CV05,2028589355,,,,,,,32500,6500,10,2,0.0003989117077500398,0.00017033699882744248,0.0003987814471152675,19.308526287126924,0.39384615384615385,1.4195577920036158,0.024736124993069097,,,,6500,0.11004784688995216,0.03599374021909233,0.7323472410273377,0.17147478007403913,0.1483385478086334,True,2.574469458006206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T02__primary__rfull__qraw__s02,883ef5e7d5795d1736d3c0ac9a33af419a9943abec4a215bfbf16e3e6e48ca61,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T02,2,primary,,,2,primary_candidate,,candidate,development,0,0,CV01,1288946243,,,,,,,32500,6500,10,2,0.057800202707804185,0.02468093282194272,0.05510301292631666,8.833767259450768,0.3123076923076923,0.7887909170021885,0.01239483300014399,,55,,6500,0.9741536221332363,0.9142466689443116,0.9783177670359378,0.07080856685809792,0.13457160045679095,True,2.0263814159989124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T02__primary__rfull__qraw__s02,883ef5e7d5795d1736d3c0ac9a33af419a9943abec4a215bfbf16e3e6e48ca61,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T02,2,primary,,,2,primary_candidate,,candidate,development,0,0,CV02,1288946243,,,,,,,29250,9750,9,3,0.11345238979135647,0.04844465382041399,0.08931060055959664,18.84293612669795,0.41384615384615386,0.6132015420007519,0.015451333005330525,,55,,9750,0.46808510638297873,0.06666666666666667,0.7029677707305614,0.28318651802169653,0.27208648826692106,True,2.3918211669952143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T02__primary__rfull__qraw__s02,883ef5e7d5795d1736d3c0ac9a33af419a9943abec4a215bfbf16e3e6e48ca61,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T02,2,primary,,,2,primary_candidate,,candidate,development,0,0,CV03,1288946243,,,,,,,29250,9750,9,3,0.05060600660068518,0.02160898043234129,0.042449988164351214,18.864433781266666,0.838974358974359,0.684312792000128,0.014755750002223067,,56,,9750,0.4556701030927835,0.4491869918699187,0.8682377754594137,0.04877561085099627,0.06230033921033071,True,2.462100625001767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T02__primary__rfull__qraw__s02,883ef5e7d5795d1736d3c0ac9a33af419a9943abec4a215bfbf16e3e6e48ca61,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T02,2,primary,,,2,primary_candidate,,candidate,development,0,0,CV04,1288946243,,,,,,,32500,6500,10,2,0.031163580283712296,0.013306981557863494,0.027611791873493843,19.031057424039233,0.6576923076923077,0.9941825419955421,0.017488249999587424,,55,,6500,0.2980392156862745,0.12025316455696203,0.8179154209054905,0.0889037517444386,0.05534500082695908,True,2.2176802910034894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T02__primary__rfull__qraw__s02,883ef5e7d5795d1736d3c0ac9a33af419a9943abec4a215bfbf16e3e6e48ca61,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T02,2,primary,,,2,primary_candidate,,candidate,development,0,0,CV05,1288946243,,,,,,,32500,6500,10,2,0.0450117097209492,0.019220191829423038,0.04051209086711604,19.61548819634923,0.39384615384615385,0.8550437500016415,0.01650041699758731,,55,,6500,0.328125,0.03286384976525822,0.7676295335312442,0.15854515752646464,0.11730513933565191,True,2.051101707998896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T03__primary__rfull__qraw__s03,a768e33d079cca8dc27cd01eb13261a8bcb95b8e738057b5b8db84e689c9321b,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T03,3,primary,,,3,primary_candidate,,candidate,development,0,0,CV01,1431166692,,,,,,,32500,6500,10,2,0.03565440533286288,0.01522458298762834,0.011636332635386706,8.77218411421923,0.3123076923076923,1.3188657089995104,0.01998254199861549,,,,6500,0.9724238026124818,0.9156132558934063,0.9735738687003683,0.06852940984515354,0.12628213127058294,True,2.6288624160006293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T03__primary__rfull__qraw__s03,a768e33d079cca8dc27cd01eb13261a8bcb95b8e738057b5b8db84e689c9321b,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T03,3,primary,,,3,primary_candidate,,candidate,development,0,0,CV02,1431166692,,,,,,,29250,9750,9,3,0.029106039939939637,0.012428403064639052,0.007896084358469167,18.34111803951026,0.41384615384615386,1.0675082500019926,0.026117459005035926,,,,9750,0.46742671009771986,0.08696969696969697,0.7097140239605356,0.28328100199259076,0.2709453884898524,True,2.837014459000784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T03__primary__rfull__qraw__s03,a768e33d079cca8dc27cd01eb13261a8bcb95b8e738057b5b8db84e689c9321b,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T03,3,primary,,,3,primary_candidate,,candidate,development,0,0,CV03,1431166692,,,,,,,29250,9750,9,3,0.0006456424024467095,0.0002756920566929672,0.00032380099349983525,18.864261130122564,0.838974358974359,1.444993458004319,0.03472854199935682,,,,9750,0.42994241842610365,0.45528455284552843,0.8991258054997919,0.046391710014699515,0.038240805264344466,True,3.260536207999394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T03__primary__rfull__qraw__s03,a768e33d079cca8dc27cd01eb13261a8bcb95b8e738057b5b8db84e689c9321b,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T03,3,primary,,,3,primary_candidate,,candidate,development,0,0,CV04,1431166692,,,,,,,32500,6500,10,2,0.00038362579792758497,0.00016380985020553388,0.0003702654134143792,18.046746112215384,0.6576923076923077,1.2300809160005883,0.019834708000416867,,,,6500,0.36519607843137253,0.23575949367088608,0.8103245019112457,0.09219575636870503,0.07174228891917747,True,2.466221000002406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T03__primary__rfull__qraw__s03,a768e33d079cca8dc27cd01eb13261a8bcb95b8e738057b5b8db84e689c9321b,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T03,3,primary,,,3,primary_candidate,,candidate,development,0,0,CV05,1431166692,,,,,,,32500,6500,10,2,0.00039810123826930564,0.00016999092490605237,0.0003979878132544933,19.90788821913692,0.39384615384615385,1.536573582998244,0.026470917000551708,,,,6500,0.10714285714285714,0.004694835680751174,0.7810848558733995,0.1657740279039955,0.1416008388237577,True,2.7315066250012023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T04__primary__rfull__qraw__s04,0eb97dcf9a69780a1e93cf4a5318271929c82718f37ad049466d8a30da9a5d05,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T04,4,primary,,,4,primary_candidate,,candidate,development,0,0,CV01,298074488,,,,,,,32500,6500,10,2,0.03550286385329345,0.015159874130188886,0.012177263828167296,9.708345783914615,0.3123076923076923,2.573126292001689,0.03409158299473347,,,,6500,0.9980945121951219,0.894772804919713,0.9785799065630119,0.05398151459264424,0.09683304353052631,True,3.796822541997244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T04__primary__rfull__qraw__s04,0eb97dcf9a69780a1e93cf4a5318271929c82718f37ad049466d8a30da9a5d05,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T04,4,primary,,,4,primary_candidate,,candidate,development,0,0,CV02,298074488,,,,,,,29250,9750,9,3,0.028982640841107063,0.012375711123678716,0.008450645293311325,17.736569645218975,0.41384615384615386,2.328293375001522,0.05526229200040689,,,,9750,0.6386138613861386,0.11727272727272728,0.9328809960065775,0.16492275351146046,0.18885769178506417,True,4.204424666000705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T04__primary__rfull__qraw__s04,0eb97dcf9a69780a1e93cf4a5318271929c82718f37ad049466d8a30da9a5d05,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T04,4,primary,,,4,primary_candidate,,candidate,development,0,0,CV03,298074488,,,,,,,29250,9750,9,3,0.003829918323224061,0.001635391441910249,0.0013198593791091662,19.559256296012823,0.838974358974359,2.5555753339940566,0.05198033300257521,,,,9750,0.325,0.13211382113821138,0.8963875672457309,0.04077965738644584,0.015638186242081808,True,4.39857687499898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T04__primary__rfull__qraw__s04,0eb97dcf9a69780a1e93cf4a5318271929c82718f37ad049466d8a30da9a5d05,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T04,4,primary,,,4,primary_candidate,,candidate,development,0,0,CV04,298074488,,,,,,,32500,6500,10,2,0.0014151783235677557,0.000604287173725246,0.0010420481912330405,17.509269221106923,0.6576923076923077,2.620801124998252,0.03902483399724588,,,,6500,0.32142857142857145,0.2563291139240506,0.7933204011458846,0.09523655061588152,0.08190481270866731,True,3.865052499997546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T04__primary__rfull__qraw__s04,0eb97dcf9a69780a1e93cf4a5318271929c82718f37ad049466d8a30da9a5d05,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T04,4,primary,,,4,primary_candidate,,candidate,development,0,0,CV05,298074488,,,,,,,32500,6500,10,2,0.0009699340245562465,0.00041416596102278086,0.0009673543751240227,16.161115618413845,0.39384615384615385,2.5798837499969522,0.0382879579992732,,,,6500,0.6202020202020202,0.24021909233176839,0.7983229283355779,0.1360027410126536,0.10185473076355586,True,3.7566214589969604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T05__primary__rfull__qraw__s05,cfc52035b1cbca872be8830a27632ad26476e26ca1610d9240eb48b5905d55c8,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T05,5,primary,,,5,primary_candidate,,candidate,development,0,0,CV01,558842518,,,,,,,32500,6500,10,2,0.03566665302608301,0.015229812804816317,0.01160445739989785,8.879451378773847,0.3123076923076923,1.2053057920056744,0.01731899999867892,,,,6500,0.9759036144578314,0.9132217287324906,0.9670710586009733,0.09500420086973019,0.16880109411555336,True,2.4343451669992646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T05__primary__rfull__qraw__s05,cfc52035b1cbca872be8830a27632ad26476e26ca1610d9240eb48b5905d55c8,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T05,5,primary,,,5,primary_candidate,,candidate,development,0,0,CV02,558842518,,,,,,,29250,9750,9,3,0.029105895688775814,0.012428341468777497,0.007896398564442585,18.319171753420513,0.41384615384615386,1.1799935839953832,0.030848124995827675,,,,9750,0.4126637554585153,0.11454545454545455,0.5439561663143058,0.319747990471322,0.3178148621769428,True,2.986711790996196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T05__primary__rfull__qraw__s05,cfc52035b1cbca872be8830a27632ad26476e26ca1610d9240eb48b5905d55c8,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T05,5,primary,,,5,primary_candidate,,candidate,development,0,0,CV03,558842518,,,,,,,29250,9750,9,3,0.0005906756525733605,0.00025222102030365216,0.0003513606232803742,19.068523501104615,0.838974358974359,1.3794497499984573,0.032407165999757126,,,,9750,0.4090909090909091,0.4573170731707317,0.8877663703727121,0.04813628212391435,0.048202185833526506,True,3.2119131670042407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T05__primary__rfull__qraw__s05,cfc52035b1cbca872be8830a27632ad26476e26ca1610d9240eb48b5905d55c8,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T05,5,primary,,,5,primary_candidate,,candidate,development,0,0,CV04,558842518,,,,,,,32500,6500,10,2,0.00038157296708280804,0.0001629332826884461,0.00036926199194275603,17.63127028273231,0.6576923076923077,1.3126235410018126,0.021170542000618298,,,,6500,0.33568904593639576,0.30063291139240506,0.8102992900779168,0.09661032497627782,0.0755880506624422,True,2.5004224160002195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T05__primary__rfull__qraw__s05,cfc52035b1cbca872be8830a27632ad26476e26ca1610d9240eb48b5905d55c8,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T05,5,primary,,,5,primary_candidate,,candidate,development,0,0,CV05,558842518,,,,,,,32500,6500,10,2,0.0003975416195429515,0.00016975196532556663,0.0003973888191685465,19.67727750806923,0.39384615384615385,1.391741749997891,0.0240107089994126,,,,6500,0.31313131313131315,0.024256651017214397,0.7958623051984831,0.14598702886786388,0.10046426860659906,True,2.67265587500151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T06__primary__rfull__qraw__s06,b8d3388c0aab2141e2fb8ff9fd0e056047283ea3a815aeb10ab57b95ed12aec8,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T06,6,primary,,,6,primary_candidate,,candidate,development,0,0,CV01,655628318,,,,,,,32500,6500,10,2,0.03543221292677091,0.015129705883545773,0.012242702656453245,8.971651105255386,0.3123076923076923,3.316249916002562,0.05143875000067055,,,,6500,0.9830446000737191,0.9111718483088487,0.9721731935727576,0.07899880595943132,0.14713215635771626,True,4.6379804169991985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T06__primary__rfull__qraw__s06,b8d3388c0aab2141e2fb8ff9fd0e056047283ea3a815aeb10ab57b95ed12aec8,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T06,6,primary,,,6,primary_candidate,,candidate,development,0,0,CV02,655628318,,,,,,,29250,9750,9,3,0.02891141580375923,0.012345297729267127,0.008585365913667393,18.166658551680513,0.41384615384615386,3.0507583750004414,0.08493012499820907,,,,9750,0.4717868338557994,0.09121212121212122,0.5934087150575522,0.3012684317550142,0.2742933042396724,True,4.910841666998749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T06__primary__rfull__qraw__s06,b8d3388c0aab2141e2fb8ff9fd0e056047283ea3a815aeb10ab57b95ed12aec8,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T06,6,primary,,,6,primary_candidate,,candidate,development,0,0,CV03,655628318,,,,,,,29250,9750,9,3,0.0012449087327824572,0.0005315813330029224,0.0009450631260523807,19.40727929294872,0.838974358974359,3.0958165830015787,0.07206466599745909,,,,9750,0.37264150943396224,0.16056910569105692,0.910412572207381,0.041404298413858794,0.016348905790926935,True,4.973468415999378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T06__primary__rfull__qraw__s06,b8d3388c0aab2141e2fb8ff9fd0e056047283ea3a815aeb10ab57b95ed12aec8,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T06,6,primary,,,6,primary_candidate,,candidate,development,0,0,CV04,655628318,,,,,,,32500,6500,10,2,0.0011049486429814753,0.00047181777833869794,0.0010849788201243162,18.38519203425077,0.6576923076923077,3.3601420420018258,0.05935049999970943,,,,6500,0.32054794520547947,0.185126582278481,0.79913125684899,0.0943021152919879,0.07782793560967462,True,4.585419082999579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C06-T06__primary__rfull__qraw__s06,b8d3388c0aab2141e2fb8ff9fd0e056047283ea3a815aeb10ab57b95ed12aec8,6e5a6202eec486e88af6b969f6af86571fb0ce32,tuning,C06,physics_residual,C06-T06,6,primary,,,6,primary_candidate,,candidate,development,0,0,CV05,655628318,,,,,,,32500,6500,10,2,0.0011379787150486648,0.0004859217598405511,0.001137761414270573,19.738673985653076,0.39384615384615385,3.2651572079994367,0.06471616600174457,,,,6500,0.24516129032258063,0.0297339593114241,0.7442938836474311,0.1615714694232643,0.14249492131576483,True,4.550794667004084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
