outer_fold,seed_index,q,inner_fold,fit_rows,holdout_rows,fit_groups,holdout_groups,group_intersection_count,channel_source,validation_outcomes_used
CV05,6,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,6,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,6,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,6,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,6,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,7,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,7,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,7,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,7,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,7,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,7,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,7,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,7,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,7,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,7,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,7,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,7,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,8,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,8,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,8,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,8,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,8,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,8,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,8,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,8,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,8,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,8,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,8,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,8,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,9,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,9,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,9,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,9,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,9,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,9,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,9,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,9,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,9,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,9,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,9,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,9,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,10,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,10,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,10,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,10,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,10,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,10,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,10,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,10,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,10,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,10,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,10,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,10,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,11,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,11,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,11,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,11,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,11,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,11,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,11,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,11,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,11,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,11,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,11,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,11,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,12,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,12,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,12,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,12,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,12,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,12,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,12,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,12,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,12,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,12,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,12,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,12,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,13,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,13,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,13,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,13,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,13,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,13,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,13,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,13,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,13,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,13,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,13,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,13,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,14,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,14,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,14,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,14,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,14,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,14,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,14,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,14,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,14,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,14,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,14,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,14,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,15,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,15,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,15,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,15,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,15,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,15,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,15,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,15,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,15,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,15,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,15,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,15,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,16,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,16,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,16,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,16,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,16,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,16,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,16,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,16,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,16,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,16,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,16,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,16,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,17,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,17,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,17,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,17,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,17,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,17,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,17,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,17,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,17,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,17,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,17,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,17,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,18,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,18,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,18,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,18,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,18,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,18,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,18,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,18,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,18,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,18,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,18,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,18,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,19,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,19,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,19,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,19,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,19,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,19,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,19,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,19,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,19,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,19,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,19,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,19,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,20,4,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,20,4,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,20,4,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,20,4,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,20,6,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,20,6,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,20,6,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,20,6,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,20,8,1,818,206,G01;G02;G03;G04;G07;G09;G10;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,20,8,2,709,315,G01;G02;G05;G06;G07;G09;G12,G03;G04;G10,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,20,8,3,844,180,G01;G03;G04;G05;G06;G07;G10;G12,G02;G09,0,inner_fit_only_cross_fitted_c06_residual,0
CV05,20,8,4,701,323,G02;G03;G04;G05;G06;G09;G10,G01;G07;G12,0,inner_fit_only_cross_fitted_c06_residual,0
