outer_fold,seed_index,q,inner_fold,fit_rows,holdout_rows,fit_groups,holdout_groups,group_intersection_count,channel_source,validation_outcomes_used,feature_columns,interaction_ridge,candidate_coefficients,control_coefficients,feature_map
CV02,16,8,2,686,338,G05;G06;G07;G08;G09;G11,G02;G03;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,16,8,3,808,216,G02;G03;G05;G06;G07;G10;G11,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,16,8,4,786,238,G02;G03;G05;G06;G08;G09;G10,G07;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,16,8,aggregate,1024,1024,,,,,0,6,0.001,-0.005218762260049594;0.3937084488632962;-0.1788356033074938;0.1377141384278835;0.09643824147201338;0.4521028206952283,-0.005410837534785122;-0.4911751681937399;0.3365647326001838;0.4345685410799191;0.3686533852989077;0.6066701270401058,"[1,u,v,u*v,u^2,v^2]"
CV02,17,4,1,792,232,G02;G03;G07;G08;G09;G10;G11,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,17,4,2,686,338,G05;G06;G07;G08;G09;G11,G02;G03;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,17,4,3,808,216,G02;G03;G05;G06;G07;G10;G11,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,17,4,4,786,238,G02;G03;G05;G06;G08;G09;G10,G07;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,17,4,aggregate,1024,1024,,,,,0,6,0.001,-0.00502499520452141;0.01566610648206963;-0.04614390137302306;0.03183488619393904;1.119203918392029;0.5099187374427151,-0.005935757856945137;-0.3415768954842143;0.2732787736588326;0.6645155244040543;0.5596613764636575;0.7628555299184828,"[1,u,v,u*v,u^2,v^2]"
CV02,17,6,1,792,232,G02;G03;G07;G08;G09;G10;G11,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,17,6,2,686,338,G05;G06;G07;G08;G09;G11,G02;G03;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,17,6,3,808,216,G02;G03;G05;G06;G07;G10;G11,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,17,6,4,786,238,G02;G03;G05;G06;G08;G09;G10,G07;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,17,6,aggregate,1024,1024,,,,,0,6,0.001,-0.005042775174614103;-0.1469439399343056;0.05792653084679669;0.112180716495312;0.2112947759519602;0.5920402491033074,-0.005836570035114666;-0.4693210088079178;0.345698934703907;0.5833031223018896;0.4808971791063493;0.8298494021598115,"[1,u,v,u*v,u^2,v^2]"
CV02,17,8,1,792,232,G02;G03;G07;G08;G09;G10;G11,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,17,8,2,686,338,G05;G06;G07;G08;G09;G11,G02;G03;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,17,8,3,808,216,G02;G03;G05;G06;G07;G10;G11,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,17,8,4,786,238,G02;G03;G05;G06;G08;G09;G10,G07;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,17,8,aggregate,1024,1024,,,,,0,6,0.001,-0.005235419122838396;0.3876596834881932;-0.1784760114700286;0.1382879241086705;0.09660477596617416;0.4512329216237532,-0.005413885738634532;-0.4920300289818977;0.3375057550704189;0.4343143978613266;0.3683234196842596;0.6066505457705859,"[1,u,v,u*v,u^2,v^2]"
CV02,18,4,1,792,232,G02;G03;G07;G08;G09;G10;G11,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,18,4,2,686,338,G05;G06;G07;G08;G09;G11,G02;G03;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,18,4,3,808,216,G02;G03;G05;G06;G07;G10;G11,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,18,4,4,786,238,G02;G03;G05;G06;G08;G09;G10,G07;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,18,4,aggregate,1024,1024,,,,,0,6,0.001,-0.005026782934951055;0.01582625643082423;-0.04701716508001855;0.03185086701239005;1.117033908792754;0.5093843682431756,-0.005944085954404417;-0.343694567306435;0.2743090596474108;0.6643244120540396;0.5591358529774753;0.7610096667483816,"[1,u,v,u*v,u^2,v^2]"
CV02,18,6,1,792,232,G02;G03;G07;G08;G09;G10;G11,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,18,6,2,686,338,G05;G06;G07;G08;G09;G11,G02;G03;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,18,6,3,808,216,G02;G03;G05;G06;G07;G10;G11,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,18,6,4,786,238,G02;G03;G05;G06;G08;G09;G10,G07;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,18,6,aggregate,1024,1024,,,,,0,6,0.001,-0.005061012218372083;-0.1497229934273076;0.05825056987064282;0.1060972579892497;0.2075184287094722;0.5860180304277669,-0.005846237743354004;-0.473606056772005;0.349066933553416;0.5823162124760554;0.4805217576354179;0.8276241458887734,"[1,u,v,u*v,u^2,v^2]"
CV02,18,8,1,792,232,G02;G03;G07;G08;G09;G10;G11,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,18,8,2,686,338,G05;G06;G07;G08;G09;G11,G02;G03;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,18,8,3,808,216,G02;G03;G05;G06;G07;G10;G11,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,18,8,4,786,238,G02;G03;G05;G06;G08;G09;G10,G07;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,18,8,aggregate,1024,1024,,,,,0,6,0.001,-0.005267603147152376;0.4139421288401472;-0.1827245739640998;0.1392382684500034;0.09570117220089557;0.4515593735209186,-0.005410562742322942;-0.4912603839125484;0.3370482851397011;0.4342159478812041;0.368690274809614;0.6057777823392534,"[1,u,v,u*v,u^2,v^2]"
CV02,19,4,1,792,232,G02;G03;G07;G08;G09;G10;G11,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,19,4,2,686,338,G05;G06;G07;G08;G09;G11,G02;G03;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,19,4,3,808,216,G02;G03;G05;G06;G07;G10;G11,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,19,4,4,786,238,G02;G03;G05;G06;G08;G09;G10,G07;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,19,4,aggregate,1024,1024,,,,,0,6,0.001,-0.005025363658691061;0.01569969477343288;-0.04638701718822585;0.03171591806553804;1.118588587403486;0.5095357483554023,-0.005939583290355758;-0.3424032112738696;0.2738076539053284;0.6646787539181096;0.5595942202470022;0.7624349157823966,"[1,u,v,u*v,u^2,v^2]"
CV02,19,6,1,792,232,G02;G03;G07;G08;G09;G10;G11,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,19,6,2,686,338,G05;G06;G07;G08;G09;G11,G02;G03;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,19,6,3,808,216,G02;G03;G05;G06;G07;G10;G11,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,19,6,4,786,238,G02;G03;G05;G06;G08;G09;G10,G07;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,19,6,aggregate,1024,1024,,,,,0,6,0.001,-0.00502857659732807;-0.1427349801266635;0.05741830759179541;0.1199262874358426;0.2213635337695976;0.5977774761609675,-0.005844119101979631;-0.4717284570624501;0.3473637251261929;0.5836066855641567;0.4812171206753474;0.8301508435393619,"[1,u,v,u*v,u^2,v^2]"
CV02,19,8,1,792,232,G02;G03;G07;G08;G09;G10;G11,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,19,8,2,686,338,G05;G06;G07;G08;G09;G11,G02;G03;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,19,8,3,808,216,G02;G03;G05;G06;G07;G10;G11,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,19,8,4,786,238,G02;G03;G05;G06;G08;G09;G10,G07;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,19,8,aggregate,1024,1024,,,,,0,6,0.001,-0.005239712974850783;0.4313934763464932;-0.1833334527284319;0.1393564906763132;0.09347723718296434;0.4505202919571377,-0.005410953046926462;-0.4901719046612428;0.335175837822893;0.4352245543967573;0.369152755731823;0.6077607474901454,"[1,u,v,u*v,u^2,v^2]"
CV02,20,4,1,792,232,G02;G03;G07;G08;G09;G10;G11,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,20,4,2,686,338,G05;G06;G07;G08;G09;G11,G02;G03;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,20,4,3,808,216,G02;G03;G05;G06;G07;G10;G11,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,20,4,4,786,238,G02;G03;G05;G06;G08;G09;G10,G07;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,20,4,aggregate,1024,1024,,,,,0,6,0.001,-0.005025251109039571;0.01570064555187082;-0.04639658151394603;0.03155858549211649;1.118590560070218;0.5094200551020996,-0.005939046999953759;-0.3423102845229509;0.2737819814532614;0.6646176656521543;0.559617453820103;0.7623443383886234,"[1,u,v,u*v,u^2,v^2]"
CV02,20,6,1,792,232,G02;G03;G07;G08;G09;G10;G11,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,20,6,2,686,338,G05;G06;G07;G08;G09;G11,G02;G03;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,20,6,3,808,216,G02;G03;G05;G06;G07;G10;G11,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,20,6,4,786,238,G02;G03;G05;G06;G08;G09;G10,G07;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,20,6,aggregate,1024,1024,,,,,0,6,0.001,-0.005042205393520307;-0.1479593425140103;0.05964306741371157;0.1168450977134508;0.2126998719492225;0.5930029265517331,-0.005843177511769417;-0.4710245866848062;0.3474612328706843;0.5817998936122589;0.4805250787165186;0.8270119610823226,"[1,u,v,u*v,u^2,v^2]"
CV02,20,8,1,792,232,G02;G03;G07;G08;G09;G10;G11,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,20,8,2,686,338,G05;G06;G07;G08;G09;G11,G02;G03;G10,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,20,8,3,808,216,G02;G03;G05;G06;G07;G10;G11,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,20,8,4,786,238,G02;G03;G05;G06;G08;G09;G10,G07;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV02,20,8,aggregate,1024,1024,,,,,0,6,0.001,-0.005253826332599422;0.4212639440523859;-0.1873106815480167;0.1461840061245706;0.1017982091567838;0.4482036743338802,-0.005419896139742141;-0.4976564464396103;0.3430621753012381;0.4326615237054907;0.3676774979190454;0.6034215129717007,"[1,u,v,u*v,u^2,v^2]"
CV03,1,4,1,815,209,G01;G04;G07;G08;G10;G11;G12,G03;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,1,4,2,773,251,G01;G03;G04;G06;G07;G08;G11,G10;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,1,4,3,798,226,G01;G03;G04;G06;G10;G11;G12,G07;G08,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,1,4,4,686,338,G03;G06;G07;G08;G10;G12,G01;G04;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,1,4,aggregate,1024,1024,,,,,0,6,0.001,-0.01808318364561625;-0.04013797950287547;-0.07389970504887705;1.168923583995459;1.874716186867667;2.55168393641154,-0.01762762519075687;0.253740984878438;-0.3361717700071057;1.413192344583698;1.979350290272699;1.266774650022281,"[1,u,v,u*v,u^2,v^2]"
CV03,1,6,1,815,209,G01;G04;G07;G08;G10;G11;G12,G03;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,1,6,2,773,251,G01;G03;G04;G06;G07;G08;G11,G10;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,1,6,3,798,226,G01;G03;G04;G06;G10;G11;G12,G07;G08,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,1,6,4,686,338,G03;G06;G07;G08;G10;G12,G01;G04;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,1,6,aggregate,1024,1024,,,,,0,6,0.001,-0.01425250339758222;0.3941044355184781;-0.6048626657325424;0.8566840910793071;2.546464383996542;-0.03583333647043822,-0.01765224161382116;0.8404937187826814;-1.31118878696846;-0.6091206145751601;-0.2355455750240679;-0.9364577512534287,"[1,u,v,u*v,u^2,v^2]"
CV03,1,8,1,815,209,G01;G04;G07;G08;G10;G11;G12,G03;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,1,8,2,773,251,G01;G03;G04;G06;G07;G08;G11,G10;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,1,8,3,798,226,G01;G03;G04;G06;G10;G11;G12,G07;G08,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,1,8,4,686,338,G03;G06;G07;G08;G10;G12,G01;G04;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,1,8,aggregate,1024,1024,,,,,0,6,0.001,-0.01861477961943817;-0.1735583381886977;-0.2736834797698671;0.3145351354411855;0.1938794328512126;-0.03783490279444704,-0.0191000251518972;0.1504823119499943;-0.5711955756401081;-0.2561586829912478;0.03704293706963922;-0.4671619579438222,"[1,u,v,u*v,u^2,v^2]"
CV03,2,4,1,815,209,G01;G04;G07;G08;G10;G11;G12,G03;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,2,4,2,773,251,G01;G03;G04;G06;G07;G08;G11,G10;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,2,4,3,798,226,G01;G03;G04;G06;G10;G11;G12,G07;G08,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,2,4,4,686,338,G03;G06;G07;G08;G10;G12,G01;G04;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,2,4,aggregate,1024,1024,,,,,0,6,0.001,-0.01808315063404303;-0.04009941280740053;-0.07400727247685725;1.169763438473495;1.874673708821647;2.550316746592256,-0.01762837524610524;0.2535008905833062;-0.3357825825228056;1.415228420733382;1.978349510606167;1.269192300732908,"[1,u,v,u*v,u^2,v^2]"
CV03,2,6,1,815,209,G01;G04;G07;G08;G10;G11;G12,G03;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,2,6,2,773,251,G01;G03;G04;G06;G07;G08;G11,G10;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,2,6,3,798,226,G01;G03;G04;G06;G10;G11;G12,G07;G08,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,2,6,4,686,338,G03;G06;G07;G08;G10;G12,G01;G04;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,2,6,aggregate,1024,1024,,,,,0,6,0.001,-0.01422041315231712;0.3908411717588304;-0.6000656440792405;0.8606590689737467;2.496228236213458;-0.00140824309442848,-0.01762220288493332;0.8254892286127031;-1.295100754674087;-0.6058078475540254;-0.2276998551133312;-0.9353060593118394,"[1,u,v,u*v,u^2,v^2]"
CV03,2,8,1,815,209,G01;G04;G07;G08;G10;G11;G12,G03;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,2,8,2,773,251,G01;G03;G04;G06;G07;G08;G11,G10;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,2,8,3,798,226,G01;G03;G04;G06;G10;G11;G12,G07;G08,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,2,8,4,686,338,G03;G06;G07;G08;G10;G12,G01;G04;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,2,8,aggregate,1024,1024,,,,,0,6,0.001,-0.01894761593943839;-0.2483398337228058;-0.2647505852047143;0.2523684546760268;-0.05048772665732112;-0.06296415413745239,-0.01906993528346191;0.1602188503075446;-0.581007756610861;-0.2564678241562973;0.04230249192899441;-0.4776088332878413,"[1,u,v,u*v,u^2,v^2]"
CV03,3,4,1,815,209,G01;G04;G07;G08;G10;G11;G12,G03;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,3,4,2,773,251,G01;G03;G04;G06;G07;G08;G11,G10;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,3,4,3,798,226,G01;G03;G04;G06;G10;G11;G12,G07;G08,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,3,4,4,686,338,G03;G06;G07;G08;G10;G12,G01;G04;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,3,4,aggregate,1024,1024,,,,,0,6,0.001,-0.01808330004841064;-0.04013804747528393;-0.0739469619746094;1.169504414547312;1.874590695765843;2.550771952632004,-0.0176311369829547;0.2578442089351224;-0.3403010566717682;1.412876668052061;1.974107338833579;1.266415094252703,"[1,u,v,u*v,u^2,v^2]"
CV03,3,6,1,815,209,G01;G04;G07;G08;G10;G11;G12,G03;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,3,6,2,773,251,G01;G03;G04;G06;G07;G08;G11,G10;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,3,6,3,798,226,G01;G03;G04;G06;G10;G11;G12,G07;G08,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,3,6,4,686,338,G03;G06;G07;G08;G10;G12,G01;G04;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,3,6,aggregate,1024,1024,,,,,0,6,0.001,-0.01420050787927223;0.3964361325919578;-0.6057822765461269;0.8614673456071904;2.536153456268725;-0.02456391184589762,-0.01761355952081319;0.8314658627150007;-1.299940984429441;-0.5995920285670415;-0.2233583838197273;-0.9286043796496221,"[1,u,v,u*v,u^2,v^2]"
CV03,3,8,1,815,209,G01;G04;G07;G08;G10;G11;G12,G03;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,3,8,2,773,251,G01;G03;G04;G06;G07;G08;G11,G10;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,3,8,3,798,226,G01;G03;G04;G06;G10;G11;G12,G07;G08,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,3,8,4,686,338,G03;G06;G07;G08;G10;G12,G01;G04;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,3,8,aggregate,1024,1024,,,,,0,6,0.001,-0.01860914263916043;-0.1898509100358462;-0.273771507742599;0.2645367581251353;0.1822034455023288;-0.0480675617618837,-0.01914346333951618;0.1763527739351855;-0.5991195220363212;-0.2531864069591622;0.03323278359110853;-0.4698306417536485,"[1,u,v,u*v,u^2,v^2]"
CV03,4,4,1,815,209,G01;G04;G07;G08;G10;G11;G12,G03;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,4,4,2,773,251,G01;G03;G04;G06;G07;G08;G11,G10;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,4,4,3,798,226,G01;G03;G04;G06;G10;G11;G12,G07;G08,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,4,4,4,686,338,G03;G06;G07;G08;G10;G12,G01;G04;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,4,4,aggregate,1024,1024,,,,,0,6,0.001,-0.01808203926740954;-0.04017324203155187;-0.0737255678469234;1.170386051550174;1.874843743005712;2.552271901302084,-0.01762493637667247;0.2520981023220185;-0.3340709518446205;1.415830381480562;1.979264815683082;1.273098972208589,"[1,u,v,u*v,u^2,v^2]"
CV03,4,6,1,815,209,G01;G04;G07;G08;G10;G11;G12,G03;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,4,6,2,773,251,G01;G03;G04;G06;G07;G08;G11,G10;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,4,6,3,798,226,G01;G03;G04;G06;G10;G11;G12,G07;G08,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,4,6,4,686,338,G03;G06;G07;G08;G10;G12,G01;G04;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,4,6,aggregate,1024,1024,,,,,0,6,0.001,-0.01417800889388043;0.3936747813155397;-0.602842515062428;0.871167816026829;2.521379786144022;-0.02897402981636878,-0.01771147520328385;0.8481886980823349;-1.319131713432911;-0.6138541003628475;-0.2345821133062279;-0.9450699965929977,"[1,u,v,u*v,u^2,v^2]"
CV03,4,8,1,815,209,G01;G04;G07;G08;G10;G11;G12,G03;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,4,8,2,773,251,G01;G03;G04;G06;G07;G08;G11,G10;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,4,8,3,798,226,G01;G03;G04;G06;G10;G11;G12,G07;G08,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,4,8,4,686,338,G03;G06;G07;G08;G10;G12,G01;G04;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,4,8,aggregate,1024,1024,,,,,0,6,0.001,-0.01844124379488559;-0.1478124736734221;-0.2827092128863795;0.288676394724717;0.3642850820360495;-0.02458642108707564,-0.01912614256456358;0.1587803686752746;-0.5796731798274403;-0.2602698149272399;0.03558734300751427;-0.4749678997669948,"[1,u,v,u*v,u^2,v^2]"
CV03,5,4,1,815,209,G01;G04;G07;G08;G10;G11;G12,G03;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,5,4,2,773,251,G01;G03;G04;G06;G07;G08;G11,G10;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,5,4,3,798,226,G01;G03;G04;G06;G10;G11;G12,G07;G08,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,5,4,4,686,338,G03;G06;G07;G08;G10;G12,G01;G04;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,5,4,aggregate,1024,1024,,,,,0,6,0.001,-0.01808076546109152;-0.04037270350045081;-0.07324257732917561;1.169995130909637;1.87537273003132;2.555212418782351,-0.01762714464012112;0.2561418106790418;-0.3379736469548609;1.415027402205371;1.980841968796645;1.269017032517401,"[1,u,v,u*v,u^2,v^2]"
CV03,5,6,1,815,209,G01;G04;G07;G08;G10;G11;G12,G03;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,5,6,2,773,251,G01;G03;G04;G06;G07;G08;G11,G10;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,5,6,3,798,226,G01;G03;G04;G06;G10;G11;G12,G07;G08,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,5,6,4,686,338,G03;G06;G07;G08;G10;G12,G01;G04;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,5,6,aggregate,1024,1024,,,,,0,6,0.001,-0.0142133946145756;0.3906609588066501;-0.5990962949686625;0.8633474090606018;2.502079006826969;-0.005009852613446538,-0.01764615026548773;0.8312357993450604;-1.302420386562073;-0.611448012423113;-0.2344414422384506;-0.9422924930974794,"[1,u,v,u*v,u^2,v^2]"
CV03,5,8,1,815,209,G01;G04;G07;G08;G10;G11;G12,G03;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,5,8,2,773,251,G01;G03;G04;G06;G07;G08;G11,G10;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,5,8,3,798,226,G01;G03;G04;G06;G10;G11;G12,G07;G08,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,5,8,4,686,338,G03;G06;G07;G08;G10;G12,G01;G04;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,5,8,aggregate,1024,1024,,,,,0,6,0.001,-0.01899203356657005;-0.2657633691529535;-0.2595854767624565;0.2245335138915952;-0.09429112826528636;-0.09906630084633572,-0.01911362585934982;0.1649044520947814;-0.585089627716616;-0.2590806784276982;0.03129756834229884;-0.4789935180128321,"[1,u,v,u*v,u^2,v^2]"
CV03,6,4,1,815,209,G01;G04;G07;G08;G10;G11;G12,G03;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,6,4,2,773,251,G01;G03;G04;G06;G07;G08;G11,G10;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,6,4,3,798,226,G01;G03;G04;G06;G10;G11;G12,G07;G08,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,6,4,4,686,338,G03;G06;G07;G08;G10;G12,G01;G04;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,6,4,aggregate,1024,1024,,,,,0,6,0.001,-0.01808178833175729;-0.04025629809543061;-0.07358022920526744;1.169287194506687;1.875013695794795;2.553050788962945,-0.017627462227271;0.2535083880565424;-0.3356437046568786;1.414565795245555;1.981566148740791;1.266894194150876,"[1,u,v,u*v,u^2,v^2]"
CV03,6,6,1,815,209,G01;G04;G07;G08;G10;G11;G12,G03;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,6,6,2,773,251,G01;G03;G04;G06;G07;G08;G11,G10;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,6,6,3,798,226,G01;G03;G04;G06;G10;G11;G12,G07;G08,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,6,6,4,686,338,G03;G06;G07;G08;G10;G12,G01;G04;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,6,6,aggregate,1024,1024,,,,,0,6,0.001,-0.01424826978138343;0.4010096411832694;-0.6102598427284845;0.849651667858896;2.594569707353976;-0.03538998110252775,-0.01762386121795765;0.8348137861244331;-1.305087702455624;-0.6124803809543705;-0.2331736485551564;-0.9437695830000702,"[1,u,v,u*v,u^2,v^2]"
CV03,6,8,1,815,209,G01;G04;G07;G08;G10;G11;G12,G03;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,6,8,2,773,251,G01;G03;G04;G06;G07;G08;G11,G10;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,6,8,3,798,226,G01;G03;G04;G06;G10;G11;G12,G07;G08,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,6,8,4,686,338,G03;G06;G07;G08;G10;G12,G01;G04;G11,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,
CV03,6,8,aggregate,1024,1024,,,,,0,6,0.001,-0.01844230429305551;-0.1456414641646562;-0.2907937568809757;0.289700928819065;0.22209921625435;-1.513915916246925e-05,-0.01907139790806791;0.1569235724862859;-0.5788042105332974;-0.2649770810076286;0.0326474709866968;-0.4731174852295223,"[1,u,v,u*v,u^2,v^2]"
