outer_fold,seed_index,q,inner_fold,fit_rows,holdout_rows,fit_groups,holdout_groups,group_intersection_count,channel_source,validation_outcomes_used,candidate_feature_columns,control_feature_columns,stack_ridge,candidate_coefficients,control_coefficients,feature_order
CV04,3,8,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,3,8,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,3,,aggregate,1024,,,,,,0,7,7,0.001,-0.00101659911495093;-0.3948198274871997;-0.4480745764982961;-0.1881902156908429;-0.249261432479513;-0.5075624191987381;0.2839749130897402,-0.001728994666777479;-0.101857611060926;0.2430890384644166;-0.3483429964167079;-0.5207557822746619;-1.568364327710787;1.048938429662109,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV04,4,4,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,4,4,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,4,4,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,4,4,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,4,6,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,4,6,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,4,6,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,4,6,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,4,8,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,4,8,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,4,8,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,4,8,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,4,,aggregate,1024,,,,,,0,7,7,0.001,-0.000998243210484293;-0.4047292028915083;-0.4618294046002035;-0.1679015491295891;-0.2411962323976088;-0.5020014099916899;0.2726727048538141,-0.001747640177434295;-0.08310032622063897;0.2405097054621096;-0.3658098574162211;-0.5370889507163291;-1.55436311588951;1.053157486077611,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV04,5,4,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,5,4,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,5,4,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,5,4,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,5,6,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,5,6,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,5,6,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,5,6,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,5,8,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,5,8,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,5,8,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,5,8,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,5,,aggregate,1024,,,,,,0,7,7,0.001,-0.001061830878470581;-0.4022475051092232;-0.4494808513389865;-0.1795206510342508;-0.2430741229656541;-0.5084096921820926;0.274456158491402,-0.001756121523177889;-0.09090650754662134;0.2403049580604574;-0.3535518822049517;-0.5308535712842851;-1.558407959399142;1.045530324341477,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV04,6,4,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,6,4,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,6,4,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,6,4,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,6,6,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,6,6,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,6,6,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,6,6,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,6,8,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,6,8,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,6,8,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,6,8,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,6,,aggregate,1024,,,,,,0,7,7,0.001,-0.001059357278741841;-0.3804799096405426;-0.4279211890005558;-0.218227154435447;-0.263480390699745;-0.5236417768314718;0.3060736954085256,-0.001783967595939351;-0.08968951328109551;0.2231732976739122;-0.3400607430894071;-0.5328604490393741;-1.563017007852844;1.053486373440797,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV04,7,4,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,7,4,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,7,4,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,7,4,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,7,6,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,7,6,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,7,6,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,7,6,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,7,8,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,7,8,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,7,8,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,7,8,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,7,,aggregate,1024,,,,,,0,7,7,0.001,-0.001068554379870386;-0.3890720353150672;-0.4307706479424842;-0.20888979656542;-0.2523584060179928;-0.516745730595095;0.2931643973938938,-0.001742617823255873;-0.09131436555900267;0.2118440771954464;-0.3239092384301036;-0.5334420112554961;-1.543329586896912;1.036265276195549,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV04,8,4,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,8,4,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,8,4,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,8,4,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,8,6,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,8,6,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,8,6,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,8,6,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,8,8,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,8,8,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,8,8,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,8,8,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,8,,aggregate,1024,,,,,,0,7,7,0.001,-0.0009892223183306378;-0.4036733037623754;-0.456959771676706;-0.1694874946719747;-0.2452980932142034;-0.5032923458689704;0.2812517834359552,-0.001749091160262782;-0.1142728730479088;0.2513942510072787;-0.3581205936508874;-0.5149229892221175;-1.604714666993337;1.087075031460504,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV04,9,4,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,9,4,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,9,4,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,9,4,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,9,6,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,9,6,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,9,6,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,9,6,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,9,8,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,9,8,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,9,8,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,9,8,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,9,,aggregate,1024,,,,,,0,7,7,0.001,-0.001067177756926586;-0.385903494109615;-0.4416408810468384;-0.2057482199221217;-0.2516817473246344;-0.4882504042079415;0.2672807722589183,-0.001755972009612158;-0.0710150457918733;0.2294254756023075;-0.3635565680432972;-0.5507653366486831;-1.540961500787969;1.053968147496851,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV04,10,4,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,10,4,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,10,4,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,10,4,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,10,6,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,10,6,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,10,6,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,10,6,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,10,8,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,10,8,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,10,8,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,10,8,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,10,,aggregate,1024,,,,,,0,7,7,0.001,-0.001066200680120372;-0.3938972446575327;-0.435723292967616;-0.2041930361817506;-0.2460204183708072;-0.5259029359202277;0.2969794926654543,-0.001774055777747594;-0.08617651220475417;0.2286863225773727;-0.3556265998422935;-0.5384430349151332;-1.577352092478518;1.079239902709814,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV04,11,4,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,11,4,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,11,4,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,11,4,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,11,6,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,11,6,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,11,6,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,11,6,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,11,8,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,11,8,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,11,8,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,11,8,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,11,,aggregate,1024,,,,,,0,7,7,0.001,-0.001021309763412356;-0.4045994289353609;-0.4598456287639699;-0.1659110443882421;-0.2398869411398844;-0.5262029213395436;0.2939291252995975,-0.001745062443917119;-0.1020468744809823;0.2342377638070786;-0.344794206558241;-0.525709644122026;-1.579432295183268;1.068901454214471,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV04,12,4,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,12,4,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,12,4,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,12,4,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,12,6,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,12,6,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,12,6,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,12,6,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,12,8,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,12,8,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,12,8,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,12,8,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,12,,aggregate,1024,,,,,,0,7,7,0.001,-0.001046547999941826;-0.39309159707602;-0.4474613698284355;-0.1951973416975738;-0.2551184135673119;-0.5104352133476043;0.2939922791290957,-0.001802224479327756;-0.07798589599923363;0.2368339722993068;-0.3636832000278585;-0.5477914770838503;-1.570937871200632;1.077925398455523,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV04,13,4,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,13,4,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,13,4,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,13,4,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,13,6,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,13,6,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,13,6,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,13,6,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,13,8,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,13,8,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,13,8,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,13,8,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,13,,aggregate,1024,,,,,,0,7,7,0.001,-0.001048315347790678;-0.398050733852058;-0.4516608962999975;-0.1853486789861667;-0.244751324109991;-0.5025838799184326;0.2733356326905664,-0.001758878732152985;-0.09530139263046966;0.247241874758232;-0.3625618206959619;-0.5268905594676849;-1.581193269941255;1.069143182266548,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV04,14,4,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,14,4,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,14,4,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,14,4,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,14,6,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,14,6,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,14,6,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,14,6,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,14,8,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,14,8,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,14,8,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,14,8,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,14,,aggregate,1024,,,,,,0,7,7,0.001,-0.001054295262488171;-0.390955594420816;-0.4412242661084956;-0.2010215667283039;-0.2628809127648409;-0.5257153075084917;0.3155935282671754,-0.001788507595530208;-0.1053235507266427;0.230710049732574;-0.342882597599159;-0.5270821554035682;-1.597200712543003;1.090891154984375,"[1,F4,F6,F8,R25_4,R25_6,R25_8] versus [1,R25_4,R25_6,R25_8,R50_4,R50_6,R50_8]"
CV04,15,4,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,15,4,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,15,4,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,15,4,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,15,6,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,15,6,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,15,6,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,15,6,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,15,8,1,818,206,G01;G02;G03;G04;G08;G09;G11;G12,G05;G06,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,15,8,2,728,296,G01;G05;G06;G08;G09;G11;G12,G02;G03;G04,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,15,8,3,833,191,G01;G02;G03;G04;G05;G06;G11;G12,G08;G09,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
CV04,15,8,4,693,331,G02;G03;G04;G05;G06;G08;G09,G01;G11;G12,0,inner_fit_only_cross_fitted_c06_residual,0,,,,,,
